Source,Target,Type,Weight
ALL,UNM,Undirected,0.604636
ALL,UNP,Undirected,0.396882
ALL,UPS,Undirected,0.527680
ALL,URI,Undirected,0.227463
ALL,USB,Undirected,0.731558
ALL,UTX,Undirected,0.501829
ALL,VAR,Undirected,0.348553
ALL,VFC,Undirected,0.382501
ALL,VIAB,Undirected,0.337572
ALL,VLO,Undirected,0.369338
ALL,VMC,Undirected,0.521771
ALL,VNO,Undirected,0.462111
ALL,VRSN,Undirected,0.337060
ALL,VRTX,Undirected,0.328013
ALL,VTR,Undirected,0.453382
ALL,VZ,Undirected,0.404884
ALL,WAT,Undirected,0.342170
ALL,WDC,Undirected,0.276750
ALL,WEC,Undirected,0.402641
ALL,WFC,Undirected,0.676372
ALL,WFM,Undirected,0.398651
ALL,WHR,Undirected,0.504069
ALL,WLTW,Undirected,0.404904
ALL,WM,Undirected,0.429717
ALL,WMB,Undirected,0.341511
ALL,WMT,Undirected,0.486517
ALL,WU,Undirected,0.324328
ALL,WY,Undirected,0.535188
ALL,WYN,Undirected,0.400569
ALL,WYNN,Undirected,0.241154
ALL,XEC,Undirected,0.365224
ALL,XEL,Undirected,0.470108
ALL,XLNX,Undirected,0.425272
ALL,XOM,Undirected,0.542340
ALL,XRAY,Undirected,0.373900
ALL,XRX,Undirected,0.481087
ALL,YUM,Undirected,0.472793
ALL,ZBH,Undirected,0.427452
ALL,ZION,Undirected,0.602459
ALXN,AMAT,Undirected,0.323015
ALXN,AMD,Undirected,0.282089
ALXN,AME,Undirected,0.415727
ALXN,AMG,Undirected,0.397134
ALXN,AMGN,Undirected,0.275065
ALXN,AMP,Undirected,0.342456
ALXN,AMT,Undirected,0.391434
ALXN,AMZN,Undirected,0.399420
ALXN,AN,Undirected,0.268827
ALXN,ANSS,Undirected,0.392161
ALXN,ANTM,Undirected,0.266213
ALXN,APA,Undirected,0.366272
ALXN,APC,Undirected,0.323329
ALXN,APD,Undirected,0.407771
ALXN,APH,Undirected,0.417238
ALXN,ARE,Undirected,0.364702
ALXN,ARNC,Undirected,0.384803
ALXN,ATVI,Undirected,0.337097
ALXN,AVB,Undirected,0.396275
ALXN,AVY,Undirected,0.410383
ALXN,AXP,Undirected,0.409961
ALXN,AYI,Undirected,0.232834
ALXN,AZO,Undirected,0.265148
ALXN,BA,Undirected,0.375964
ALXN,BAC,Undirected,0.354885
ALXN,BAX,Undirected,0.341533
ALXN,BBBY,Undirected,0.357833
ALXN,BBT,Undirected,0.383929
ALXN,BBY,Undirected,0.315030
ALXN,BCR,Undirected,0.281773
ALXN,BDX,Undirected,0.298861
ALXN,BEN,Undirected,0.337729
ALXN,BF,Undirected,0.344957
ALXN,BHI,Undirected,0.301666
ALXN,BIIB,Undirected,0.290860
ALXN,BK,Undirected,0.437428
ALXN,BLK,Undirected,0.371541
ALXN,BLL,Undirected,0.305338
ALXN,BMY,Undirected,0.368032
ALXN,BRK,Undirected,0.078703
ALXN,BSX,Undirected,0.166467
ALXN,BWA,Undirected,0.405168
ALXN,BXP,Undirected,0.414089
ALXN,C,Undirected,0.319014
ALXN,CA,Undirected,0.297598
ALXN,CAG,Undirected,0.248103
ALXN,CAH,Undirected,0.319827
ALXN,CAT,Undirected,0.359922
ALXN,CB,Undirected,0.350644
ALXN,CBG,Undirected,0.326106
ALXN,CBS,Undirected,0.393200
ALXN,CCL,Undirected,0.367473
ALXN,CELG,Undirected,0.405148
ALXN,CERN,Undirected,0.344831
ALXN,CF,Undirected,0.269872
ALXN,CHD,Undirected,0.295795
ALXN,CHK,Undirected,0.361954
ALXN,CHRW,Undirected,0.336280
ALXN,CI,Undirected,0.249245
ALXN,CINF,Undirected,0.333654
ALXN,CL,Undirected,0.245432
ALXN,CLX,Undirected,0.222837
ALXN,CMA,Undirected,0.341023
ALXN,CMCSA,Undirected,0.229943
ALXN,CME,Undirected,0.329506
ALXN,CMG,Undirected,0.362542
ALXN,CMI,Undirected,0.298910
ALXN,CMS,Undirected,0.332512
ALXN,CNC,Undirected,0.172065
ALXN,CNP,Undirected,0.316274
ALXN,COF,Undirected,0.197695
ALXN,COG,Undirected,0.303104
ALXN,COH,Undirected,0.311756
ALXN,COL,Undirected,0.399093
ALXN,COO,Undirected,0.181973
ALXN,COP,Undirected,0.380079
ALXN,COST,Undirected,0.345024
ALXN,CPB,Undirected,0.219786
ALXN,CRM,Undirected,0.312915
ALXN,CSCO,Undirected,0.366021
ALXN,CSX,Undirected,0.357219
ALXN,CTAS,Undirected,0.421178
ALXN,CTL,Undirected,0.292049
ALXN,CTSH,Undirected,0.382219
ALXN,CTXS,Undirected,0.282567
ALXN,CVS,Undirected,0.378108
ALXN,CVX,Undirected,0.360314
ALXN,CXO,Undirected,-0.115876
ALXN,D,Undirected,0.338512
ALXN,DAL,Undirected,0.070052
ALXN,DD,Undirected,0.384856
ALXN,DE,Undirected,0.345586
ALXN,DFS,Undirected,0.103496
ALXN,DGX,Undirected,0.287353
ALXN,DHI,Undirected,0.347394
ALXN,DHR,Undirected,0.429145
ALXN,DIS,Undirected,0.385837
ALXN,DISCA,Undirected,0.316840
ALXN,DISH,Undirected,0.201516
ALXN,DLR,Undirected,0.418154
ALXN,DLTR,Undirected,0.258214
ALXN,DOV,Undirected,0.356814
ALXN,DOW,Undirected,0.394558
ALXN,DRI,Undirected,0.299690
ALXN,DTE,Undirected,0.355752
ALXN,DUK,Undirected,0.362232
ALXN,DVA,Undirected,0.212944
ALXN,DVN,Undirected,0.408975
ALXN,EA,Undirected,0.347332
ALXN,EBAY,Undirected,0.416364
ALXN,ECL,Undirected,0.299791
ALXN,ED,Undirected,0.396827
ALXN,EFX,Undirected,0.263792
ALXN,EIX,Undirected,0.405848
ALXN,EL,Undirected,0.274850
ALXN,EMN,Undirected,0.324900
ALXN,EMR,Undirected,0.320471
ALXN,EOG,Undirected,0.386464
ALXN,EQR,Undirected,0.371366
ALXN,EQT,Undirected,0.456880
ALXN,ES,Undirected,0.314208
ALXN,ESRX,Undirected,0.302681
ALXN,ESS,Undirected,0.332044
ALXN,ETFC,Undirected,0.254061
ALXN,ETN,Undirected,0.296493
ALXN,ETR,Undirected,0.386382
ALXN,EW,Undirected,0.207543
ALXN,EXC,Undirected,0.371926
ALXN,EXPD,Undirected,0.432796
ALXN,EXPE,Undirected,0.308751
ALXN,EXR,Undirected,0.330347
ALXN,F,Undirected,0.305956
ALXN,FAST,Undirected,0.439435
ALXN,FCX,Undirected,0.442505
ALXN,FDX,Undirected,0.329489
ALXN,FE,Undirected,0.388976
ALXN,FFIV,Undirected,0.215465
ALXN,FIS,Undirected,0.237425
ALXN,FISV,Undirected,0.352767
ALXN,FITB,Undirected,0.331997
ALXN,FL,Undirected,0.054446
ALXN,FLIR,Undirected,0.425208
ALXN,FLR,Undirected,0.467219
ALXN,FLS,Undirected,0.332184
ALXN,FMC,Undirected,0.295506
ALXN,FOX,Undirected,0.372001
ALXN,FOXA,Undirected,0.372001
ALXN,FRT,Undirected,0.370751
ALXN,GD,Undirected,0.302178
ALXN,GE,Undirected,0.397395
ALXN,GGP,Undirected,0.341134
ALXN,GILD,Undirected,0.480928
ALXN,GIS,Undirected,0.309252
ALXN,GLW,Undirected,0.363510
ALXN,GOOG,Undirected,0.343844
ALXN,GOOGL,Undirected,0.343795
ALXN,GPC,Undirected,0.366134
ALXN,GPN,Undirected,0.242242
ALXN,GPS,Undirected,0.278818
ALXN,GRMN,Undirected,0.355042
ALXN,GS,Undirected,0.405892
ALXN,GT,Undirected,0.190250
ALXN,GWW,Undirected,0.351980
ALXN,HAL,Undirected,0.379395
ALXN,HAS,Undirected,0.194924
ALXN,HBAN,Undirected,0.308296
ALXN,HBI,Undirected,0.186131
ALXN,HCN,Undirected,0.317744
ALXN,HCP,Undirected,0.345769
ALXN,HD,Undirected,0.303827
ALXN,HES,Undirected,0.299598
ALXN,HIG,Undirected,0.334609
ALXN,HOG,Undirected,0.277699
ALXN,HOLX,Undirected,0.291134
ALXN,HON,Undirected,0.302844
ALXN,HP,Undirected,0.325970
ALXN,HPQ,Undirected,0.407647
ALXN,HRB,Undirected,0.355215
ALXN,HRL,Undirected,0.191415
ALXN,HRS,Undirected,0.357556
ALXN,HSIC,Undirected,0.374720
ALXN,HST,Undirected,0.353104
ALXN,HSY,Undirected,0.304385
ALXN,HUM,Undirected,0.272153
ALXN,IBM,Undirected,0.292733
ALXN,IDXX,Undirected,0.195480
ALXN,IFF,Undirected,0.304138
ALXN,ILMN,Undirected,0.323484
ALXN,INCY,Undirected,0.155867
ALXN,INTC,Undirected,0.427383
ALXN,INTU,Undirected,0.253715
ALXN,IP,Undirected,0.331401
ALXN,IPG,Undirected,0.276443
ALXN,IR,Undirected,0.333698
ALXN,ISRG,Undirected,0.415031
ALXN,IT,Undirected,0.464294
ALXN,ITW,Undirected,0.316864
ALXN,IVZ,Undirected,0.396061
ALXN,JBHT,Undirected,0.326185
ALXN,JEC,Undirected,0.440485
ALXN,JNJ,Undirected,0.218782
ALXN,JNPR,Undirected,0.350019
ALXN,JPM,Undirected,0.399777
ALXN,JWN,Undirected,0.294956
ALXN,K,Undirected,0.278229
ALXN,KEY,Undirected,0.346435
ALXN,KIM,Undirected,0.411512
ALXN,KLAC,Undirected,0.299793
ALXN,KMB,Undirected,0.354970
ALXN,KMX,Undirected,0.222859
ALXN,KO,Undirected,0.420332
ALXN,KR,Undirected,0.216735
ALXN,KSS,Undirected,0.267341
ALXN,KSU,Undirected,0.364478
ALXN,L,Undirected,0.325550
ALXN,LB,Undirected,0.246563
ALXN,LEG,Undirected,0.374174
ALXN,LEN,Undirected,0.349744
ALXN,LH,Undirected,0.228891
ALXN,LKQ,Undirected,0.347130
ALXN,LLL,Undirected,0.416372
ALXN,LLY,Undirected,0.411510
ALXN,LNC,Undirected,0.341599
ALXN,LNT,Undirected,0.332473
ALXN,LOW,Undirected,0.332658
ALXN,LRCX,Undirected,0.375680
ALXN,LUK,Undirected,0.485120
ALXN,LUV,Undirected,0.271823
ALXN,M,Undirected,0.265532
ALXN,MA,Undirected,0.281624
ALXN,MAA,Undirected,0.457444
ALXN,MAC,Undirected,0.374971
ALXN,MAR,Undirected,0.250643
ALXN,MAS,Undirected,0.331713
ALXN,MCD,Undirected,0.316621
ALXN,MCHP,Undirected,0.407993
ALXN,MCK,Undirected,0.304712
ALXN,MCO,Undirected,0.351092
ALXN,MET,Undirected,0.426026
ALXN,MHK,Undirected,0.314808
ALXN,MKC,Undirected,0.311053
ALXN,MLM,Undirected,0.245258
ALXN,MMC,Undirected,0.288870
ALXN,MMM,Undirected,0.387192
ALXN,MO,Undirected,0.265715
ALXN,MON,Undirected,0.405591
ALXN,MOS,Undirected,0.270679
ALXN,MRK,Undirected,0.364222
ALXN,MRO,Undirected,0.373607
ALXN,MS,Undirected,0.353317
ALXN,MSFT,Undirected,0.386379
ALXN,MSI,Undirected,0.390048
ALXN,MTB,Undirected,0.325830
ALXN,MTD,Undirected,0.282135
ALXN,MUR,Undirected,0.297928
ALXN,NDAQ,Undirected,0.309102
ALXN,NEE,Undirected,0.375365
ALXN,NEM,Undirected,0.375503
ALXN,NFLX,Undirected,0.294656
ALXN,NFX,Undirected,0.319528
ALXN,NI,Undirected,0.303294
ALXN,NKE,Undirected,0.306560
ALXN,NOC,Undirected,0.206112
ALXN,NOV,Undirected,0.308072
ALXN,NRG,Undirected,0.402672
ALXN,NSC,Undirected,0.314022
ALXN,NTAP,Undirected,0.349850
ALXN,NTRS,Undirected,0.368055
ALXN,NUE,Undirected,0.410210
ALXN,NVDA,Undirected,0.409584
ALXN,O,Undirected,0.467114
ALXN,OKE,Undirected,0.195303
ALXN,OMC,Undirected,0.365736
ALXN,ORCL,Undirected,0.434011
ALXN,ORLY,Undirected,0.376934
ALXN,OXY,Undirected,0.407649
ALXN,PAYX,Undirected,0.409870
ALXN,PBCT,Undirected,0.327563
ALXN,PCAR,Undirected,0.346020
ALXN,PCG,Undirected,0.318512
ALXN,PCLN,Undirected,0.279205
ALXN,PDCO,Undirected,0.344043
ALXN,PEG,Undirected,0.374489
ALXN,PEP,Undirected,0.369734
ALXN,PFE,Undirected,0.413877
ALXN,PFG,Undirected,0.338459
ALXN,PG,Undirected,0.361432
ALXN,PGR,Undirected,0.208156
ALXN,PH,Undirected,0.341284
ALXN,PHM,Undirected,0.381570
ALXN,PKI,Undirected,0.262370
ALXN,PLD,Undirected,0.388293
ALXN,PNC,Undirected,0.389296
ALXN,PNW,Undirected,0.366789
ALXN,PPG,Undirected,0.316236
ALXN,PPL,Undirected,0.413133
ALXN,PRU,Undirected,0.352348
ALXN,PSA,Undirected,0.376086
ALXN,PVH,Undirected,0.309468
ALXN,PWR,Undirected,0.397560
ALXN,PX,Undirected,0.356732
ALXN,PXD,Undirected,0.332916
ALXN,QCOM,Undirected,0.248811
ALXN,RAI,Undirected,0.264405
ALXN,RCL,Undirected,0.331934
ALXN,RE,Undirected,0.320710
ALXN,REG,Undirected,0.382631
ALXN,REGN,Undirected,0.319952
ALXN,RF,Undirected,0.318042
ALXN,RHI,Undirected,0.282325
ALXN,RHT,Undirected,0.282755
ALXN,RIG,Undirected,0.382729
ALXN,RJF,Undirected,0.429051
ALXN,RL,Undirected,0.325247
ALXN,ROK,Undirected,0.383247
ALXN,ROP,Undirected,0.416394
ALXN,ROST,Undirected,0.273860
ALXN,RRC,Undirected,0.433938
ALXN,RSG,Undirected,0.253085
ALXN,RTN,Undirected,0.299190
ALXN,SBUX,Undirected,0.334214
ALXN,SCG,Undirected,0.343867
ALXN,SEE,Undirected,0.251192
ALXN,SHW,Undirected,0.302002
ALXN,SIG,Undirected,0.269509
ALXN,SJM,Undirected,0.243071
ALXN,SLB,Undirected,0.334231
ALXN,SLG,Undirected,0.365743
ALXN,SNA,Undirected,0.275794
ALXN,SNPS,Undirected,0.289307
ALXN,SO,Undirected,0.413840
ALXN,SPG,Undirected,0.398620
ALXN,SPGI,Undirected,0.263489
ALXN,SPLS,Undirected,0.340579
ALXN,SRCL,Undirected,0.296321
ALXN,SRE,Undirected,0.328401
ALXN,STI,Undirected,0.291043
ALXN,STT,Undirected,0.436194
ALXN,STX,Undirected,0.299567
ALXN,STZ,Undirected,0.398740
ALXN,SWK,Undirected,0.324519
ALXN,SWKS,Undirected,0.243367
ALXN,SYK,Undirected,0.357235
ALXN,SYMC,Undirected,0.234756
ALXN,SYY,Undirected,0.250050
ALXN,T,Undirected,0.345821
ALXN,TAP,Undirected,0.312132
ALXN,TDG,Undirected,0.217055
ALXN,TEL,Undirected,0.008168
ALXN,TGT,Undirected,0.261368
ALXN,TIF,Undirected,0.258883
ALXN,TJX,Undirected,0.278577
ALXN,TMK,Undirected,0.363695
ALXN,TMO,Undirected,0.379568
ALXN,TROW,Undirected,0.410349
ALXN,TRV,Undirected,0.345152
ALXN,TSCO,Undirected,0.260276
ALXN,TSN,Undirected,0.249177
ALXN,TSO,Undirected,0.272341
ALXN,TSS,Undirected,0.279779
ALXN,TWX,Undirected,0.407002
ALXN,TXN,Undirected,0.322445
ALXN,TXT,Undirected,0.285994
ALXN,UAA,Undirected,0.252364
ALXN,UAL,Undirected,0.162028
ALXN,UDR,Undirected,0.318039
ALXN,UHS,Undirected,0.156099
ALXN,ULTA,Undirected,-0.154183
ALXN,UNH,Undirected,0.168827
ALXN,UNM,Undirected,0.306198
ALXN,UNP,Undirected,0.366135
ALXN,UPS,Undirected,0.388599
ALXN,URI,Undirected,0.220619
ALXN,USB,Undirected,0.365418
ALXN,UTX,Undirected,0.354452
ALXN,VAR,Undirected,0.356760
ALXN,VFC,Undirected,0.308646
ALXN,VIAB,Undirected,0.181108
ALXN,VLO,Undirected,0.376886
ALXN,VMC,Undirected,0.338876
ALXN,VNO,Undirected,0.453066
ALXN,VRSN,Undirected,0.342335
ALXN,VRTX,Undirected,0.365794
ALXN,VTR,Undirected,0.375958
ALXN,VZ,Undirected,0.280648
ALXN,WAT,Undirected,0.236690
ALXN,WDC,Undirected,0.239167
ALXN,WEC,Undirected,0.407510
ALXN,WFC,Undirected,0.341349
ALXN,WFM,Undirected,0.319570
ALXN,WHR,Undirected,0.258928
ALXN,WLTW,Undirected,0.299421
ALXN,WM,Undirected,0.305620
ALXN,WMB,Undirected,0.409923
ALXN,WMT,Undirected,0.308919
ALXN,WU,Undirected,0.350377
ALXN,WY,Undirected,0.287363
ALXN,WYN,Undirected,0.201334
ALXN,WYNN,Undirected,0.361286
ALXN,XEC,Undirected,0.302405
ALXN,XEL,Undirected,0.394294
ALXN,XLNX,Undirected,0.299219
ALXN,XOM,Undirected,0.411178
ALXN,XRAY,Undirected,0.239503
ALXN,XRX,Undirected,0.252817
ALXN,YUM,Undirected,0.310214
ALXN,ZBH,Undirected,0.153691
ALXN,ZION,Undirected,0.264381
AMAT,AMD,Undirected,0.401222
AMAT,AME,Undirected,0.359556
AMAT,AMG,Undirected,0.428845
AMAT,AMGN,Undirected,0.258685
AMAT,AMP,Undirected,0.502433
AMAT,AMT,Undirected,0.333277
AMAT,AMZN,Undirected,0.279724
AMAT,AN,Undirected,0.372588
AMAT,ANSS,Undirected,0.393486
AMAT,ANTM,Undirected,0.235361
AMAT,APA,Undirected,0.289935
AMAT,APC,Undirected,0.273885
AMAT,APD,Undirected,0.360899
AMAT,APH,Undirected,0.410912
AMAT,ARE,Undirected,0.452622
AMAT,ARNC,Undirected,0.369926
AMAT,ATVI,Undirected,0.281256
AMAT,AVB,Undirected,0.432667
AMAT,AVY,Undirected,0.463026
AMAT,AXP,Undirected,0.509286
AMAT,AYI,Undirected,0.385883
AMAT,AZO,Undirected,0.334688
AMAT,BA,Undirected,0.309523
AMAT,BAC,Undirected,0.512193
AMAT,BAX,Undirected,0.357783
AMAT,BBBY,Undirected,0.405753
AMAT,BBT,Undirected,0.471563
AMAT,BBY,Undirected,0.289472
AMAT,BCR,Undirected,0.223352
AMAT,BDX,Undirected,0.337163
AMAT,BEN,Undirected,0.551619
AMAT,BF,Undirected,0.284707
AMAT,BHI,Undirected,0.316700
AMAT,BIIB,Undirected,0.268899
AMAT,BK,Undirected,0.414136
AMAT,BLK,Undirected,0.377338
AMAT,BLL,Undirected,0.449475
AMAT,BMY,Undirected,0.399539
AMAT,BRK,Undirected,0.137799
AMAT,BSX,Undirected,0.224158
AMAT,BWA,Undirected,0.300658
AMAT,BXP,Undirected,0.475814
AMAT,C,Undirected,0.468910
AMAT,CA,Undirected,0.385261
AMAT,CAG,Undirected,0.324259
AMAT,CAH,Undirected,0.303601
AMAT,CAT,Undirected,0.462031
AMAT,CB,Undirected,0.428516
AMAT,CBG,Undirected,0.382583
AMAT,CBS,Undirected,0.384410
AMAT,CCL,Undirected,0.375643
AMAT,CELG,Undirected,0.365188
AMAT,CERN,Undirected,0.318130
AMAT,CF,Undirected,0.267077
AMAT,CHD,Undirected,0.233327
AMAT,CHK,Undirected,0.279544
AMAT,CHRW,Undirected,0.451641
AMAT,CI,Undirected,0.280067
AMAT,CINF,Undirected,0.430918
AMAT,CL,Undirected,0.268235
AMAT,CLX,Undirected,0.240100
AMAT,CMA,Undirected,0.426441
AMAT,CMCSA,Undirected,0.329588
AMAT,CME,Undirected,0.351317
AMAT,CMG,Undirected,0.270348
AMAT,CMI,Undirected,0.354187
AMAT,CMS,Undirected,0.383123
AMAT,CNC,Undirected,0.242301
AMAT,CNP,Undirected,0.334781
AMAT,COF,Undirected,0.417231
AMAT,COG,Undirected,0.331902
AMAT,COH,Undirected,0.387769
AMAT,COL,Undirected,0.399567
AMAT,COO,Undirected,0.080186
AMAT,COP,Undirected,0.313435
AMAT,COST,Undirected,0.341491
AMAT,CPB,Undirected,0.293655
AMAT,CRM,Undirected,0.286299
AMAT,CSCO,Undirected,0.363980
AMAT,CSX,Undirected,0.388925
AMAT,CTAS,Undirected,0.414827
AMAT,CTL,Undirected,0.358870
AMAT,CTSH,Undirected,0.359687
AMAT,CTXS,Undirected,0.431827
AMAT,CVS,Undirected,0.262020
AMAT,CVX,Undirected,0.369952
AMAT,CXO,Undirected,0.075028
AMAT,D,Undirected,0.331557
AMAT,DAL,Undirected,0.078580
AMAT,DD,Undirected,0.375819
AMAT,DE,Undirected,0.375724
AMAT,DFS,Undirected,0.177954
AMAT,DGX,Undirected,0.279441
AMAT,DHI,Undirected,0.354935
AMAT,DHR,Undirected,0.434040
AMAT,DIS,Undirected,0.412809
AMAT,DISCA,Undirected,0.292657
AMAT,DISH,Undirected,0.132837
AMAT,DLR,Undirected,0.404067
AMAT,DLTR,Undirected,0.274763
AMAT,DOV,Undirected,0.474277
AMAT,DOW,Undirected,0.380204
AMAT,DRI,Undirected,0.281469
AMAT,DTE,Undirected,0.389699
AMAT,DUK,Undirected,0.373373
AMAT,DVA,Undirected,0.150038
AMAT,DVN,Undirected,0.299844
AMAT,EA,Undirected,0.409620
AMAT,EBAY,Undirected,0.456949
AMAT,ECL,Undirected,0.341644
AMAT,ED,Undirected,0.341025
AMAT,EFX,Undirected,0.398066
AMAT,EIX,Undirected,0.363428
AMAT,EL,Undirected,0.303520
AMAT,EMN,Undirected,0.367262
AMAT,EMR,Undirected,0.383230
AMAT,EOG,Undirected,0.342595
AMAT,EQR,Undirected,0.422569
AMAT,EQT,Undirected,0.376545
AMAT,ES,Undirected,0.298229
AMAT,ESRX,Undirected,0.260037
AMAT,ESS,Undirected,0.426890
AMAT,ETFC,Undirected,0.381820
AMAT,ETN,Undirected,0.421914
AMAT,ETR,Undirected,0.377575
AMAT,EW,Undirected,0.240816
AMAT,EXC,Undirected,0.337144
AMAT,EXPD,Undirected,0.415774
AMAT,EXPE,Undirected,0.292285
AMAT,EXR,Undirected,0.476596
AMAT,F,Undirected,0.368703
AMAT,FAST,Undirected,0.428154
AMAT,FCX,Undirected,0.430428
AMAT,FDX,Undirected,0.379903
AMAT,FE,Undirected,0.353189
AMAT,FFIV,Undirected,0.293184
AMAT,FIS,Undirected,0.396125
AMAT,FISV,Undirected,0.396465
AMAT,FITB,Undirected,0.419143
AMAT,FL,Undirected,0.244423
AMAT,FLIR,Undirected,0.342757
AMAT,FLR,Undirected,0.339360
AMAT,FLS,Undirected,0.386998
AMAT,FMC,Undirected,0.295006
AMAT,FOX,Undirected,0.422521
AMAT,FOXA,Undirected,0.422521
AMAT,FRT,Undirected,0.378806
AMAT,GD,Undirected,0.318192
AMAT,GE,Undirected,0.465591
AMAT,GGP,Undirected,0.448972
AMAT,GILD,Undirected,0.381395
AMAT,GIS,Undirected,0.262499
AMAT,GLW,Undirected,0.422742
AMAT,GOOG,Undirected,0.336808
AMAT,GOOGL,Undirected,0.336809
AMAT,GPC,Undirected,0.462754
AMAT,GPN,Undirected,0.313721
AMAT,GPS,Undirected,0.260630
AMAT,GRMN,Undirected,0.337247
AMAT,GS,Undirected,0.479908
AMAT,GT,Undirected,0.326738
AMAT,GWW,Undirected,0.481814
AMAT,HAL,Undirected,0.278536
AMAT,HAS,Undirected,0.293964
AMAT,HBAN,Undirected,0.415718
AMAT,HBI,Undirected,0.309527
AMAT,HCN,Undirected,0.378550
AMAT,HCP,Undirected,0.410712
AMAT,HD,Undirected,0.332561
AMAT,HES,Undirected,0.239096
AMAT,HIG,Undirected,0.443708
AMAT,HOG,Undirected,0.394052
AMAT,HOLX,Undirected,0.361162
AMAT,HON,Undirected,0.421439
AMAT,HP,Undirected,0.310652
AMAT,HPQ,Undirected,0.398795
AMAT,HRB,Undirected,0.349651
AMAT,HRL,Undirected,0.230899
AMAT,HRS,Undirected,0.417459
AMAT,HSIC,Undirected,0.324250
AMAT,HST,Undirected,0.434816
AMAT,HSY,Undirected,0.393127
AMAT,HUM,Undirected,0.171115
AMAT,IBM,Undirected,0.347313
AMAT,IDXX,Undirected,0.176188
AMAT,IFF,Undirected,0.387026
AMAT,ILMN,Undirected,0.378557
AMAT,INCY,Undirected,0.327089
AMAT,INTC,Undirected,0.557793
AMAT,INTU,Undirected,0.238529
AMAT,IP,Undirected,0.332074
AMAT,IPG,Undirected,0.325621
AMAT,IR,Undirected,0.391763
AMAT,ISRG,Undirected,0.197714
AMAT,IT,Undirected,0.371681
AMAT,ITW,Undirected,0.432438
AMAT,IVZ,Undirected,0.384179
AMAT,JBHT,Undirected,0.411948
AMAT,JEC,Undirected,0.340416
AMAT,JNJ,Undirected,0.275692
AMAT,JNPR,Undirected,0.421731
AMAT,JPM,Undirected,0.505996
AMAT,JWN,Undirected,0.358727
AMAT,K,Undirected,0.376011
AMAT,KEY,Undirected,0.404704
AMAT,KIM,Undirected,0.492518
AMAT,KLAC,Undirected,0.668744
AMAT,KMB,Undirected,0.377445
AMAT,KMX,Undirected,0.365060
AMAT,KO,Undirected,0.382770
AMAT,KR,Undirected,0.352631
AMAT,KSS,Undirected,0.265151
AMAT,KSU,Undirected,0.414251
AMAT,L,Undirected,0.407695
AMAT,LB,Undirected,0.359737
AMAT,LEG,Undirected,0.426591
AMAT,LEN,Undirected,0.256886
AMAT,LH,Undirected,0.295692
AMAT,LKQ,Undirected,0.264475
AMAT,LLL,Undirected,0.402483
AMAT,LLY,Undirected,0.478790
AMAT,LNC,Undirected,0.398379
AMAT,LNT,Undirected,0.378108
AMAT,LOW,Undirected,0.351918
AMAT,LRCX,Undirected,0.656811
AMAT,LUK,Undirected,0.404732
AMAT,LUV,Undirected,0.392300
AMAT,M,Undirected,0.291039
AMAT,MA,Undirected,0.324926
AMAT,MAA,Undirected,0.415204
AMAT,MAC,Undirected,0.459088
AMAT,MAR,Undirected,0.447829
AMAT,MAS,Undirected,0.414901
AMAT,MCD,Undirected,0.182935
AMAT,MCHP,Undirected,0.463953
AMAT,MCK,Undirected,0.303625
AMAT,MCO,Undirected,0.347145
AMAT,MET,Undirected,0.408785
AMAT,MHK,Undirected,0.372443
AMAT,MKC,Undirected,0.362368
AMAT,MLM,Undirected,0.390549
AMAT,MMC,Undirected,0.329193
AMAT,MMM,Undirected,0.393139
AMAT,MO,Undirected,0.411992
AMAT,MON,Undirected,0.320761
AMAT,MOS,Undirected,0.199350
AMAT,MRK,Undirected,0.313895
AMAT,MRO,Undirected,0.213881
AMAT,MS,Undirected,0.480153
AMAT,MSFT,Undirected,0.405293
AMAT,MSI,Undirected,0.357987
AMAT,MTB,Undirected,0.455625
AMAT,MTD,Undirected,0.283527
AMAT,MUR,Undirected,0.352329
AMAT,NDAQ,Undirected,0.170255
AMAT,NEE,Undirected,0.368120
AMAT,NEM,Undirected,0.281848
AMAT,NFLX,Undirected,0.219763
AMAT,NFX,Undirected,0.291667
AMAT,NI,Undirected,0.360115
AMAT,NKE,Undirected,0.352049
AMAT,NOC,Undirected,0.292780
AMAT,NOV,Undirected,0.293322
AMAT,NRG,Undirected,0.362197
AMAT,NSC,Undirected,0.334695
AMAT,NTAP,Undirected,0.335974
AMAT,NTRS,Undirected,0.409526
AMAT,NUE,Undirected,0.361370
AMAT,NVDA,Undirected,0.524284
AMAT,O,Undirected,0.480829
AMAT,OKE,Undirected,0.209778
AMAT,OMC,Undirected,0.316300
AMAT,ORCL,Undirected,0.467273
AMAT,ORLY,Undirected,0.322748
AMAT,OXY,Undirected,0.282943
AMAT,PAYX,Undirected,0.416725
AMAT,PBCT,Undirected,0.336246
AMAT,PCAR,Undirected,0.425193
AMAT,PCG,Undirected,0.335574
AMAT,PCLN,Undirected,0.319665
AMAT,PDCO,Undirected,0.374987
AMAT,PEG,Undirected,0.405905
AMAT,PEP,Undirected,0.375182
AMAT,PFE,Undirected,0.422240
AMAT,PFG,Undirected,0.462954
AMAT,PG,Undirected,0.283375
AMAT,PGR,Undirected,0.288455
AMAT,PH,Undirected,0.407284
AMAT,PHM,Undirected,0.353792
AMAT,PKI,Undirected,0.316688
AMAT,PLD,Undirected,0.400024
