Source,Target,Type,Weight
AWK,IBM,Undirected,0.020064
AWK,IDXX,Undirected,0.028182
AWK,IFF,Undirected,-0.004876
AWK,ILMN,Undirected,0.026650
AWK,INCY,Undirected,-0.011551
AWK,INTC,Undirected,0.032914
AWK,INTU,Undirected,0.052843
AWK,IP,Undirected,-0.003716
AWK,IPG,Undirected,0.037047
AWK,IR,Undirected,0.015862
AWK,ISRG,Undirected,-0.019495
AWK,IT,Undirected,-0.021293
AWK,ITW,Undirected,0.003574
AWK,IVZ,Undirected,0.005944
AWK,JBHT,Undirected,0.007928
AWK,JEC,Undirected,0.011856
AWK,JNJ,Undirected,0.008659
AWK,JNPR,Undirected,0.035923
AWK,JPM,Undirected,0.007137
AWK,JWN,Undirected,-0.008409
AWK,K,Undirected,0.044406
AWK,KEY,Undirected,-0.001456
AWK,KIM,Undirected,0.040032
AWK,KLAC,Undirected,0.030274
AWK,KMB,Undirected,-0.029847
AWK,KMI,Undirected,0.077846
AWK,KMX,Undirected,-0.022022
AWK,KO,Undirected,-0.006154
AWK,KORS,Undirected,-0.086799
AWK,KR,Undirected,0.013204
AWK,KSS,Undirected,-0.020986
AWK,KSU,Undirected,0.010136
AWK,L,Undirected,0.010101
AWK,LB,Undirected,-0.003520
AWK,LEG,Undirected,-0.015348
AWK,LEN,Undirected,0.012258
AWK,LH,Undirected,-0.007875
AWK,LKQ,Undirected,0.027921
AWK,LLL,Undirected,-0.016199
AWK,LLY,Undirected,-0.064937
AWK,LNC,Undirected,-0.027604
AWK,LNT,Undirected,0.008157
AWK,LOW,Undirected,-0.000208
AWK,LRCX,Undirected,0.041478
AWK,LUK,Undirected,0.034995
AWK,LUV,Undirected,-0.015847
AWK,LVLT,Undirected,-0.020247
AWK,LYB,Undirected,-0.040014
AWK,M,Undirected,0.003000
AWK,MA,Undirected,0.004154
AWK,MAA,Undirected,-0.007972
AWK,MAC,Undirected,0.022023
AWK,MAR,Undirected,0.026141
AWK,MAS,Undirected,0.008557
AWK,MAT,Undirected,-0.018188
AWK,MCD,Undirected,-0.041347
AWK,MCHP,Undirected,0.009694
AWK,MCK,Undirected,-0.018842
AWK,MCO,Undirected,-0.017352
AWK,MDLZ,Undirected,0.072057
AWK,MET,Undirected,-0.052204
AWK,MHK,Undirected,0.014867
AWK,MKC,Undirected,0.013966
AWK,MLM,Undirected,0.036376
AWK,MMC,Undirected,0.002114
AWK,MMM,Undirected,-0.002311
AWK,MO,Undirected,-0.041531
AWK,MON,Undirected,0.018289
AWK,MOS,Undirected,-0.010421
AWK,MPC,Undirected,0.007751
AWK,MRK,Undirected,0.018500
AWK,MRO,Undirected,0.007525
AWK,MS,Undirected,-0.003494
AWK,MSFT,Undirected,0.051676
AWK,MSI,Undirected,-0.019906
AWK,MTB,Undirected,0.016102
AWK,MTD,Undirected,-0.012377
AWK,MU,Undirected,0.019310
AWK,MUR,Undirected,0.016793
AWK,NDAQ,Undirected,0.049340
AWK,NEE,Undirected,-0.001226
AWK,NEM,Undirected,0.007397
AWK,NFLX,Undirected,-0.010078
AWK,NFX,Undirected,-0.007712
AWK,NI,Undirected,-0.037306
AWK,NKE,Undirected,-0.008115
AWK,NOC,Undirected,0.020903
AWK,NOV,Undirected,-0.006187
AWK,NRG,Undirected,-0.019629
AWK,NSC,Undirected,0.011937
AWK,NTAP,Undirected,0.045162
AWK,NTRS,Undirected,0.031954
AWK,NUE,Undirected,0.056208
AWK,NVDA,Undirected,0.031578
AWK,O,Undirected,-0.023294
AWK,OKE,Undirected,0.031593
AWK,OMC,Undirected,0.020549
AWK,ORCL,Undirected,-0.019421
AWK,ORLY,Undirected,-0.003900
AWK,OXY,Undirected,0.001661
AWK,PAYX,Undirected,0.021722
AWK,PBCT,Undirected,0.024402
AWK,PCAR,Undirected,0.024491
AWK,PCG,Undirected,0.003537
AWK,PCLN,Undirected,0.054729
AWK,PDCO,Undirected,0.023711
AWK,PEG,Undirected,0.002645
AWK,PEP,Undirected,0.002152
AWK,PFE,Undirected,0.008452
AWK,PFG,Undirected,-0.010200
AWK,PG,Undirected,-0.026628
AWK,PGR,Undirected,-0.032475
AWK,PH,Undirected,0.008305
AWK,PHM,Undirected,-0.013368
AWK,PKI,Undirected,0.011425
AWK,PLD,Undirected,0.001473
AWK,PM,Undirected,0.034870
AWK,PNC,Undirected,-0.008817
AWK,PNW,Undirected,-0.025849
AWK,PPG,Undirected,0.030853
AWK,PPL,Undirected,0.006905
AWK,PRU,Undirected,-0.004141
AWK,PSA,Undirected,0.014458
AWK,PSX,Undirected,-0.057057
AWK,PVH,Undirected,0.011080
AWK,PWR,Undirected,0.023084
AWK,PX,Undirected,0.009735
AWK,PXD,Undirected,0.003802
AWK,QCOM,Undirected,0.021879
AWK,RAI,Undirected,-0.031982
AWK,RCL,Undirected,-0.008392
AWK,RE,Undirected,0.026740
AWK,REG,Undirected,0.027977
AWK,REGN,Undirected,0.008576
AWK,RF,Undirected,0.021319
AWK,RHI,Undirected,0.004841
AWK,RHT,Undirected,-0.008488
AWK,RIG,Undirected,-0.027135
AWK,RJF,Undirected,0.010738
AWK,RL,Undirected,0.003935
AWK,ROK,Undirected,0.016701
AWK,ROP,Undirected,0.022149
AWK,ROST,Undirected,0.055393
AWK,RRC,Undirected,-0.000244
AWK,RSG,Undirected,-0.015548
AWK,RTN,Undirected,-0.009478
AWK,SBUX,Undirected,0.053379
AWK,SCG,Undirected,-0.018972
AWK,SCHW,Undirected,0.009754
AWK,SEE,Undirected,-0.025331
AWK,SHW,Undirected,0.021176
AWK,SIG,Undirected,0.005486
AWK,SJM,Undirected,0.051725
AWK,SLB,Undirected,-0.005582
AWK,SLG,Undirected,0.050271
AWK,SNA,Undirected,-0.002294
AWK,SNI,Undirected,0.054308
AWK,SNPS,Undirected,0.024795
AWK,SO,Undirected,-0.011310
AWK,SPG,Undirected,0.018726
AWK,SPGI,Undirected,-0.032694
AWK,SPLS,Undirected,0.019382
AWK,SRCL,Undirected,0.024411
AWK,SRE,Undirected,-0.011654
AWK,STI,Undirected,0.024901
AWK,STT,Undirected,-0.013907
AWK,STX,Undirected,-0.006333
AWK,STZ,Undirected,0.036960
AWK,SWK,Undirected,0.019136
AWK,SWKS,Undirected,0.029612
AWK,SYK,Undirected,0.044857
AWK,SYMC,Undirected,0.018147
AWK,SYY,Undirected,-0.001009
AWK,T,Undirected,0.016074
AWK,TAP,Undirected,0.043417
AWK,TDG,Undirected,-0.043673
AWK,TEL,Undirected,-0.036909
AWK,TGT,Undirected,0.008451
AWK,TIF,Undirected,0.005029
AWK,TJX,Undirected,0.014799
AWK,TMK,Undirected,0.001638
AWK,TMO,Undirected,0.047822
AWK,TRIP,Undirected,0.085079
AWK,TROW,Undirected,0.036072
AWK,TRV,Undirected,-0.013851
AWK,TSCO,Undirected,0.048274
AWK,TSN,Undirected,-0.008675
AWK,TSO,Undirected,-0.002437
AWK,TSS,Undirected,0.009352
AWK,TWX,Undirected,-0.001589
AWK,TXN,Undirected,-0.013714
AWK,TXT,Undirected,0.017968
AWK,UAA,Undirected,-0.026648
AWK,UAL,Undirected,-0.029522
AWK,UDR,Undirected,0.016775
AWK,UHS,Undirected,0.003192
AWK,ULTA,Undirected,0.021709
AWK,UNH,Undirected,0.008923
AWK,UNM,Undirected,-0.027205
AWK,UNP,Undirected,0.001538
AWK,UPS,Undirected,-0.023088
AWK,URI,Undirected,-0.005036
AWK,USB,Undirected,0.012518
AWK,UTX,Undirected,-0.004856
AWK,V,Undirected,0.002482
AWK,VAR,Undirected,0.012484
AWK,VFC,Undirected,0.008486
AWK,VIAB,Undirected,0.058532
AWK,VLO,Undirected,0.000770
AWK,VMC,Undirected,0.013236
AWK,VNO,Undirected,0.022701
AWK,VRSK,Undirected,0.029821
AWK,VRSN,Undirected,0.076586
AWK,VRTX,Undirected,-0.002556
AWK,VTR,Undirected,0.010618
AWK,VZ,Undirected,0.033888
AWK,WAT,Undirected,0.026367
AWK,WDC,Undirected,0.035643
AWK,WEC,Undirected,-0.017882
AWK,WFC,Undirected,-0.014261
AWK,WFM,Undirected,0.032877
AWK,WHR,Undirected,-0.033144
AWK,WLTW,Undirected,0.032608
AWK,WM,Undirected,-0.041067
AWK,WMB,Undirected,0.007184
AWK,WMT,Undirected,0.015293
AWK,WU,Undirected,0.010726
AWK,WY,Undirected,0.003191
AWK,WYN,Undirected,-0.011929
AWK,WYNN,Undirected,0.044516
AWK,XEC,Undirected,-0.005125
AWK,XEL,Undirected,-0.036253
AWK,XLNX,Undirected,0.047313
AWK,XOM,Undirected,0.032893
AWK,XRAY,Undirected,0.017835
AWK,XRX,Undirected,0.019950
AWK,XYL,Undirected,-0.005143
AWK,YUM,Undirected,-0.018899
AWK,ZBH,Undirected,0.007921
AWK,ZION,Undirected,0.030190
AXP,AYI,Undirected,0.603216
AXP,AZO,Undirected,0.446486
AXP,BA,Undirected,0.584067
AXP,BAC,Undirected,0.684742
AXP,BAX,Undirected,0.406287
AXP,BBBY,Undirected,0.389806
AXP,BBT,Undirected,0.715916
AXP,BBY,Undirected,0.533692
AXP,BCR,Undirected,0.386769
AXP,BDX,Undirected,0.407146
AXP,BEN,Undirected,0.755618
AXP,BF,Undirected,0.449231
AXP,BHI,Undirected,0.497755
AXP,BIIB,Undirected,0.262642
AXP,BK,Undirected,0.677220
AXP,BLK,Undirected,0.665607
AXP,BLL,Undirected,0.577390
AXP,BMY,Undirected,0.459111
AXP,BRK,Undirected,0.535019
AXP,BSX,Undirected,0.480284
AXP,BWA,Undirected,0.621718
AXP,BXP,Undirected,0.719163
AXP,C,Undirected,0.642053
AXP,CA,Undirected,0.375290
AXP,CAG,Undirected,0.399047
AXP,CAH,Undirected,0.498551
AXP,CAT,Undirected,0.636211
AXP,CB,Undirected,0.584032
AXP,CBG,Undirected,0.672703
AXP,CBOE,Undirected,0.047215
AXP,CBS,Undirected,0.630935
AXP,CCL,Undirected,0.647341
AXP,CELG,Undirected,0.234561
AXP,CERN,Undirected,0.243501
AXP,CF,Undirected,0.373357
AXP,CHD,Undirected,0.393003
AXP,CHK,Undirected,0.422309
AXP,CHRW,Undirected,0.391881
AXP,CI,Undirected,0.519636
AXP,CINF,Undirected,0.468434
AXP,CL,Undirected,0.424276
AXP,CLX,Undirected,0.445379
AXP,CMA,Undirected,0.665189
AXP,CMCSA,Undirected,0.376739
AXP,CME,Undirected,0.401987
AXP,CMG,Undirected,0.465806
AXP,CMI,Undirected,0.627168
AXP,CMS,Undirected,0.490953
AXP,CNC,Undirected,0.376093
AXP,CNP,Undirected,0.476684
AXP,COF,Undirected,0.755391
AXP,COG,Undirected,0.434495
AXP,COH,Undirected,0.578364
AXP,COL,Undirected,0.593089
AXP,COO,Undirected,0.460124
AXP,COP,Undirected,0.546085
AXP,COST,Undirected,0.367905
AXP,CPB,Undirected,0.403089
AXP,CRM,Undirected,0.512221
AXP,CSCO,Undirected,0.435528
AXP,CSX,Undirected,0.422920
AXP,CTAS,Undirected,0.404094
AXP,CTL,Undirected,0.478113
AXP,CTSH,Undirected,0.395441
AXP,CTXS,Undirected,0.327071
AXP,CVS,Undirected,0.472245
AXP,CVX,Undirected,0.555880
AXP,CXO,Undirected,0.435110
AXP,D,Undirected,0.453676
AXP,DAL,Undirected,0.469100
AXP,DD,Undirected,0.661838
AXP,DE,Undirected,0.575534
AXP,DFS,Undirected,0.771743
AXP,DG,Undirected,0.041195
AXP,DGX,Undirected,0.445672
AXP,DHI,Undirected,0.573796
AXP,DHR,Undirected,0.618154
AXP,DIS,Undirected,0.660685
AXP,DISCA,Undirected,0.349714
AXP,DISCK,Undirected,0.029159
AXP,DISH,Undirected,0.339344
AXP,DLPH,Undirected,-0.008181
AXP,DLR,Undirected,0.624630
AXP,DLTR,Undirected,0.217695
AXP,DOV,Undirected,0.624302
AXP,DOW,Undirected,0.611091
AXP,DPS,Undirected,0.092363
AXP,DRI,Undirected,0.547840
AXP,DTE,Undirected,0.505669
AXP,DUK,Undirected,0.419892
AXP,DVA,Undirected,0.380452
AXP,DVN,Undirected,0.485487
AXP,EA,Undirected,0.306562
AXP,EBAY,Undirected,0.376628
AXP,ECL,Undirected,0.573723
AXP,ED,Undirected,0.440561
AXP,EFX,Undirected,0.657050
AXP,EIX,Undirected,0.469808
AXP,EL,Undirected,0.535898
AXP,EMN,Undirected,0.625075
AXP,EMR,Undirected,0.617912
AXP,EOG,Undirected,0.482066
AXP,EQR,Undirected,0.697881
AXP,EQT,Undirected,0.470070
AXP,ES,Undirected,0.425014
AXP,ESRX,Undirected,0.271336
AXP,ESS,Undirected,0.660661
AXP,ETFC,Undirected,0.401693
AXP,ETN,Undirected,0.469783
AXP,ETR,Undirected,0.409650
AXP,EW,Undirected,0.368606
AXP,EXC,Undirected,0.424117
AXP,EXPD,Undirected,0.400422
AXP,EXPE,Undirected,0.374809
AXP,EXR,Undirected,0.667588
AXP,F,Undirected,0.495240
AXP,FAST,Undirected,0.385291
AXP,FB,Undirected,0.049789
AXP,FBHS,Undirected,-0.059164
AXP,FCX,Undirected,0.489329
AXP,FDX,Undirected,0.620571
AXP,FE,Undirected,0.436568
AXP,FFIV,Undirected,0.278638
AXP,FIS,Undirected,0.552200
AXP,FISV,Undirected,0.393115
AXP,FITB,Undirected,0.407962
AXP,FL,Undirected,0.508861
AXP,FLIR,Undirected,0.328387
AXP,FLR,Undirected,0.551024
AXP,FLS,Undirected,0.548008
AXP,FMC,Undirected,0.574994
AXP,FOX,Undirected,0.457758
AXP,FOXA,Undirected,0.447812
AXP,FRT,Undirected,0.682306
AXP,GD,Undirected,0.548651
AXP,GE,Undirected,0.666707
AXP,GGP,Undirected,0.331467
AXP,GILD,Undirected,0.207542
AXP,GIS,Undirected,0.364883
AXP,GLW,Undirected,0.556534
AXP,GM,Undirected,0.009863
AXP,GOOG,Undirected,0.372092
AXP,GOOGL,Undirected,0.372083
AXP,GPC,Undirected,0.582273
AXP,GPN,Undirected,0.533264
AXP,GPS,Undirected,0.539673
AXP,GRMN,Undirected,0.303481
AXP,GS,Undirected,0.663210
AXP,GT,Undirected,0.418360
AXP,GWW,Undirected,0.598678
AXP,HAL,Undirected,0.486871
AXP,HAS,Undirected,0.350221
AXP,HBAN,Undirected,0.404008
AXP,HBI,Undirected,0.499141
AXP,HCA,Undirected,0.025667
AXP,HCN,Undirected,0.649320
AXP,HCP,Undirected,0.665788
AXP,HD,Undirected,0.631877
AXP,HES,Undirected,0.445767
AXP,HIG,Undirected,0.609036
AXP,HOG,Undirected,0.641204
AXP,HOLX,Undirected,0.327661
AXP,HON,Undirected,0.627782
AXP,HP,Undirected,0.473213
AXP,HPQ,Undirected,0.527796
AXP,HRB,Undirected,0.473431
AXP,HRL,Undirected,0.373042
AXP,HRS,Undirected,0.558182
AXP,HSIC,Undirected,0.318144
AXP,HST,Undirected,0.701063
AXP,HSY,Undirected,0.410110
AXP,HUM,Undirected,0.421900
AXP,IBM,Undirected,0.579351
AXP,IDXX,Undirected,0.304058
AXP,IFF,Undirected,0.622040
AXP,ILMN,Undirected,0.257877
AXP,INCY,Undirected,0.313203
AXP,INTC,Undirected,0.420150
AXP,INTU,Undirected,0.361898
AXP,IP,Undirected,0.585458
AXP,IPG,Undirected,0.550117
AXP,IR,Undirected,0.615087
AXP,ISRG,Undirected,0.349664
AXP,IT,Undirected,0.549858
AXP,ITW,Undirected,0.642937
AXP,IVZ,Undirected,0.704193
AXP,JBHT,Undirected,0.396192
AXP,JEC,Undirected,0.599759
AXP,JNJ,Undirected,0.472682
AXP,JNPR,Undirected,0.292989
AXP,JPM,Undirected,0.723929
AXP,JWN,Undirected,0.592233
AXP,K,Undirected,0.434471
AXP,KEY,Undirected,0.658018
AXP,KIM,Undirected,0.691269
AXP,KLAC,Undirected,0.398034
AXP,KMB,Undirected,0.477139
AXP,KMI,Undirected,0.018465
AXP,KMX,Undirected,0.532074
AXP,KO,Undirected,0.450443
AXP,KORS,Undirected,-0.003755
AXP,KR,Undirected,0.435563
AXP,KSS,Undirected,0.548984
AXP,KSU,Undirected,0.597857
AXP,L,Undirected,0.714931
AXP,LB,Undirected,0.593506
AXP,LEG,Undirected,0.635899
AXP,LEN,Undirected,0.596782
AXP,LH,Undirected,0.443367
AXP,LKQ,Undirected,0.262476
AXP,LLL,Undirected,0.555794
AXP,LLY,Undirected,0.490261
AXP,LNC,Undirected,0.667112
AXP,LNT,Undirected,0.477719
AXP,LOW,Undirected,0.573523
AXP,LRCX,Undirected,0.384217
AXP,LUK,Undirected,0.684685
AXP,LUV,Undirected,0.536173
AXP,LVLT,Undirected,-0.035978
AXP,LYB,Undirected,-0.026748
AXP,M,Undirected,0.592201
AXP,MA,Undirected,0.624474
AXP,MAA,Undirected,0.641815
AXP,MAC,Undirected,0.659991
AXP,MAR,Undirected,0.437460
AXP,MAS,Undirected,0.607513
AXP,MAT,Undirected,-0.048871
AXP,MCD,Undirected,0.499175
AXP,MCHP,Undirected,0.406836
AXP,MCK,Undirected,0.454525
AXP,MCO,Undirected,0.600666
AXP,MDLZ,Undirected,-0.031039
AXP,MET,Undirected,0.684621
AXP,MHK,Undirected,0.583944
AXP,MKC,Undirected,0.428950
AXP,MLM,Undirected,0.547580
AXP,MMC,Undirected,0.635522
AXP,MMM,Undirected,0.640465
AXP,MO,Undirected,0.382021
AXP,MON,Undirected,0.409045
AXP,MOS,Undirected,0.201779
AXP,MPC,Undirected,0.005909
AXP,MRK,Undirected,0.285340
AXP,MRO,Undirected,0.522641
AXP,MS,Undirected,0.664980
AXP,MSFT,Undirected,0.372800
AXP,MSI,Undirected,0.534141
AXP,MTB,Undirected,0.692160
AXP,MTD,Undirected,0.508628
AXP,MU,Undirected,-0.033808
AXP,MUR,Undirected,0.476217
AXP,NDAQ,Undirected,0.406797
AXP,NEE,Undirected,0.431290
AXP,NEM,Undirected,0.199675
AXP,NFLX,Undirected,0.233496
AXP,NFX,Undirected,0.489390
AXP,NI,Undirected,0.519874
AXP,NKE,Undirected,0.584105
AXP,NOC,Undirected,0.518090
AXP,NOV,Undirected,0.501036
AXP,NRG,Undirected,0.389481
AXP,NSC,Undirected,0.604733
AXP,NTAP,Undirected,0.336270
AXP,NTRS,Undirected,0.470072
AXP,NUE,Undirected,0.520596
AXP,NVDA,Undirected,0.337012
AXP,O,Undirected,0.645700
AXP,OKE,Undirected,0.514533
AXP,OMC,Undirected,0.623088
AXP,ORCL,Undirected,0.562692
AXP,ORLY,Undirected,0.318663
AXP,OXY,Undirected,0.495744
AXP,PAYX,Undirected,0.401905
AXP,PBCT,Undirected,0.393997
AXP,PCAR,Undirected,0.460715
AXP,PCG,Undirected,0.374418
AXP,PCLN,Undirected,0.316160
AXP,PDCO,Undirected,0.351082
AXP,PEG,Undirected,0.463540
AXP,PEP,Undirected,0.435097
AXP,PFE,Undirected,0.542948
AXP,PFG,Undirected,0.709722
AXP,PG,Undirected,0.503463
AXP,PGR,Undirected,0.637607
AXP,PH,Undirected,0.608273
AXP,PHM,Undirected,0.561701
AXP,PKI,Undirected,0.531792
AXP,PLD,Undirected,0.584121
AXP,PM,Undirected,-0.029107
AXP,PNC,Undirected,0.689173
AXP,PNW,Undirected,0.490041
AXP,PPG,Undirected,0.655255
AXP,PPL,Undirected,0.415205
AXP,PRU,Undirected,0.697667
AXP,PSA,Undirected,0.698076
AXP,PSX,Undirected,0.076601
AXP,PVH,Undirected,0.558536
AXP,PWR,Undirected,0.556593
AXP,PX,Undirected,0.594485
AXP,PXD,Undirected,0.497503
AXP,QCOM,Undirected,0.336972
AXP,RAI,Undirected,0.356568
AXP,RCL,Undirected,0.620250
AXP,RE,Undirected,0.544273
AXP,REG,Undirected,0.690539
AXP,REGN,Undirected,0.291666
AXP,RF,Undirected,0.623132
AXP,RHI,Undirected,0.615643
AXP,RHT,Undirected,0.489850
AXP,RIG,Undirected,0.450176
AXP,RJF,Undirected,0.674768
AXP,RL,Undirected,0.595506
AXP,ROK,Undirected,0.635519
AXP,ROP,Undirected,0.637154
AXP,ROST,Undirected,0.341899
AXP,RRC,Undirected,0.416223
AXP,RSG,Undirected,0.539659
AXP,RTN,Undirected,0.487419
AXP,SBUX,Undirected,0.401294
AXP,SCG,Undirected,0.467101
AXP,SCHW,Undirected,0.023641
AXP,SEE,Undirected,0.612555
AXP,SHW,Undirected,0.555564
AXP,SIG,Undirected,0.472356
AXP,SJM,Undirected,0.428977
AXP,SLB,Undirected,0.537375
AXP,SLG,Undirected,0.658358
AXP,SNA,Undirected,0.650546
AXP,SNI,Undirected,0.014801
AXP,SNPS,Undirected,0.320840
AXP,SO,Undirected,0.366311
AXP,SPG,Undirected,0.711733
AXP,SPGI,Undirected,0.584925
AXP,SPLS,Undirected,0.403633
AXP,SRCL,Undirected,0.224048
AXP,SRE,Undirected,0.482718
AXP,STI,Undirected,0.655186
AXP,STT,Undirected,0.668345
AXP,STX,Undirected,0.269607
AXP,STZ,Undirected,0.485268
AXP,SWK,Undirected,0.645548
AXP,SWKS,Undirected,0.264103
AXP,SYK,Undirected,0.529613
AXP,SYMC,Undirected,0.348508
AXP,SYY,Undirected,0.526207
AXP,T,Undirected,0.541478
AXP,TAP,Undirected,0.373347
AXP,TDG,Undirected,0.522938
AXP,TEL,Undirected,0.596511
AXP,TGT,Undirected,0.562670
AXP,TIF,Undirected,0.572982
AXP,TJX,Undirected,0.538012
AXP,TMK,Undirected,0.718511
AXP,TMO,Undirected,0.507252
AXP,TRIP,Undirected,0.056823
AXP,TROW,Undirected,0.494853
AXP,TRV,Undirected,0.631003
AXP,TSCO,Undirected,0.306712
AXP,TSN,Undirected,0.442439
AXP,TSO,Undirected,0.467050
AXP,TSS,Undirected,0.611518
AXP,TWX,Undirected,0.598773
AXP,TXN,Undirected,0.347991
AXP,TXT,Undirected,0.588419
AXP,UAA,Undirected,0.491901
AXP,UAL,Undirected,0.321237
AXP,UDR,Undirected,0.675921
AXP,UHS,Undirected,0.373060
AXP,ULTA,Undirected,0.334171
AXP,UNH,Undirected,0.421458
AXP,UNM,Undirected,0.712180
AXP,UNP,Undirected,0.585988
AXP,UPS,Undirected,0.610556
AXP,URI,Undirected,0.515314
AXP,USB,Undirected,0.729793
AXP,UTX,Undirected,0.636126
AXP,V,Undirected,-0.027067
AXP,VAR,Undirected,0.489217
AXP,VFC,Undirected,0.566225
AXP,VIAB,Undirected,0.391487
AXP,VLO,Undirected,0.525242
AXP,VMC,Undirected,0.556448
AXP,VNO,Undirected,0.730968
AXP,VRSK,Undirected,-0.063353
AXP,VRSN,Undirected,0.381762
AXP,VRTX,Undirected,0.253330
AXP,VTR,Undirected,0.689620
AXP,VZ,Undirected,0.520818
AXP,WAT,Undirected,0.474544
AXP,WDC,Undirected,0.318861
AXP,WEC,Undirected,0.408793
AXP,WFC,Undirected,0.734257
AXP,WFM,Undirected,0.359570
AXP,WHR,Undirected,0.598442
AXP,WLTW,Undirected,0.395725
AXP,WM,Undirected,0.528541
AXP,WMB,Undirected,0.554872
AXP,WMT,Undirected,0.423601
AXP,WU,Undirected,0.582353
AXP,WY,Undirected,0.622425
AXP,WYN,Undirected,0.635916
AXP,WYNN,Undirected,0.389770
AXP,XEC,Undirected,0.490967
AXP,XEL,Undirected,0.455381
AXP,XLNX,Undirected,0.357984
AXP,XOM,Undirected,0.541440
AXP,XRAY,Undirected,0.327745
AXP,XRX,Undirected,0.625500
AXP,XYL,Undirected,0.030300
AXP,YUM,Undirected,0.565452
AXP,ZBH,Undirected,0.498662
AXP,ZION,Undirected,0.455111
AYI,AZO,Undirected,0.457783
AYI,BA,Undirected,0.591379
AYI,BAC,Undirected,0.581552
AYI,BAX,Undirected,0.400117
AYI,BBBY,Undirected,0.319783
AYI,BBT,Undirected,0.587145
AYI,BBY,Undirected,0.507801
AYI,BCR,Undirected,0.437724
AYI,BDX,Undirected,0.435247
AYI,BEN,Undirected,0.660545
AYI,BF,Undirected,0.495712
AYI,BHI,Undirected,0.572024
AYI,BIIB,Undirected,0.264667
AYI,BK,Undirected,0.601619
AYI,BLK,Undirected,0.602828
AYI,BLL,Undirected,0.625615
AYI,BMY,Undirected,0.424123
AYI,BRK,Undirected,0.500921
AYI,BSX,Undirected,0.468377
AYI,BWA,Undirected,0.612901
AYI,BXP,Undirected,0.628186
AYI,C,Undirected,0.559989
AYI,CA,Undirected,0.327021
AYI,CAG,Undirected,0.413410
AYI,CAH,Undirected,0.486374
AYI,CAT,Undirected,0.672373
AYI,CB,Undirected,0.534076
AYI,CBG,Undirected,0.610977
AYI,CBOE,Undirected,0.029038
AYI,CBS,Undirected,0.623628
AYI,CCL,Undirected,0.611325
AYI,CELG,Undirected,0.237951
AYI,CERN,Undirected,0.248583
AYI,CF,Undirected,0.484753
AYI,CHD,Undirected,0.402098
AYI,CHK,Undirected,0.487888
AYI,CHRW,Undirected,0.377348
AYI,CI,Undirected,0.488145
AYI,CINF,Undirected,0.354963
AYI,CL,Undirected,0.441210
AYI,CLX,Undirected,0.434381
AYI,CMA,Undirected,0.567633
AYI,CMCSA,Undirected,0.349335
AYI,CME,Undirected,0.329095
AYI,CMG,Undirected,0.482531
AYI,CMI,Undirected,0.646662
AYI,CMS,Undirected,0.535932
AYI,CNC,Undirected,0.393516
AYI,CNP,Undirected,0.512051
AYI,COF,Undirected,0.571240
AYI,COG,Undirected,0.511968
AYI,COH,Undirected,0.586548
AYI,COL,Undirected,0.616709
AYI,COO,Undirected,0.422300
AYI,COP,Undirected,0.605973
AYI,COST,Undirected,0.337801
AYI,CPB,Undirected,0.377829
AYI,CRM,Undirected,0.525810
AYI,CSCO,Undirected,0.394211
AYI,CSX,Undirected,0.392197
AYI,CTAS,Undirected,0.349043
AYI,CTL,Undirected,0.468994
AYI,CTSH,Undirected,0.382090
AYI,CTXS,Undirected,0.289784
AYI,CVS,Undirected,0.509335
AYI,CVX,Undirected,0.605730
AYI,CXO,Undirected,0.522937
AYI,D,Undirected,0.490474
AYI,DAL,Undirected,0.423873
AYI,DD,Undirected,0.682755
AYI,DE,Undirected,0.633133
AYI,DFS,Undirected,0.569172
AYI,DG,Undirected,0.005575
AYI,DGX,Undirected,0.436102
AYI,DHI,Undirected,0.590751
AYI,DHR,Undirected,0.666920
AYI,DIS,Undirected,0.637540
AYI,DISCA,Undirected,0.275729
AYI,DISCK,Undirected,0.045920
AYI,DISH,Undirected,0.313800
AYI,DLPH,Undirected,-0.047884
AYI,DLR,Undirected,0.549115
AYI,DLTR,Undirected,0.194107
AYI,DOV,Undirected,0.694973
AYI,DOW,Undirected,0.632950
AYI,DPS,Undirected,0.060437
AYI,DRI,Undirected,0.526014
AYI,DTE,Undirected,0.545247
AYI,DUK,Undirected,0.423349
AYI,DVA,Undirected,0.427053
AYI,DVN,Undirected,0.556725
AYI,EA,Undirected,0.311933
AYI,EBAY,Undirected,0.343705
AYI,ECL,Undirected,0.611494
AYI,ED,Undirected,0.453989
AYI,EFX,Undirected,0.655327
AYI,EIX,Undirected,0.520927
AYI,EL,Undirected,0.559537
AYI,EMN,Undirected,0.648491
AYI,EMR,Undirected,0.674285
AYI,EOG,Undirected,0.549808
AYI,EQR,Undirected,0.603779
AYI,EQT,Undirected,0.574623
AYI,ES,Undirected,0.502541
AYI,ESRX,Undirected,0.225026
AYI,ESS,Undirected,0.596531
AYI,ETFC,Undirected,0.348557
AYI,ETN,Undirected,0.617331
AYI,ETR,Undirected,0.447906
AYI,EW,Undirected,0.387889
AYI,EXC,Undirected,0.433296
AYI,EXPD,Undirected,0.371482
AYI,EXPE,Undirected,0.332938
AYI,EXR,Undirected,0.598768
AYI,F,Undirected,0.489990
AYI,FAST,Undirected,0.356076
AYI,FB,Undirected,0.044476
AYI,FBHS,Undirected,-0.015653
AYI,FCX,Undirected,0.572338
