Source,Target,Type,Weight
EQR,EXPD,Undirected,0.261635
EQR,EXPE,Undirected,0.241924
EQR,EXR,Undirected,0.598969
EQR,F,Undirected,0.246632
EQR,FAST,Undirected,0.231576
EQR,FB,Undirected,0.205286
EQR,FBHS,Undirected,0.262335
EQR,FCX,Undirected,0.134116
EQR,FDX,Undirected,0.303813
EQR,FE,Undirected,0.322058
EQR,FFIV,Undirected,0.198060
EQR,FIS,Undirected,0.316705
EQR,FISV,Undirected,0.376097
EQR,FITB,Undirected,0.166626
EQR,FL,Undirected,0.181932
EQR,FLIR,Undirected,0.228348
EQR,FLR,Undirected,0.203772
EQR,FLS,Undirected,0.146378
EQR,FMC,Undirected,0.195189
EQR,FOX,Undirected,0.253986
EQR,FOXA,Undirected,0.232828
EQR,FRT,Undirected,0.647494
EQR,FTI,Undirected,-0.100885
EQR,FTV,Undirected,-0.074903
EQR,GD,Undirected,0.305961
EQR,GE,Undirected,0.299250
EQR,GGP,Undirected,0.589486
EQR,GILD,Undirected,0.199903
EQR,GIS,Undirected,0.371685
EQR,GLW,Undirected,0.313384
EQR,GM,Undirected,0.212949
EQR,GOOG,Undirected,0.277972
EQR,GOOGL,Undirected,0.280801
EQR,GPC,Undirected,0.343553
EQR,GPN,Undirected,0.248681
EQR,GPS,Undirected,0.160320
EQR,GRMN,Undirected,0.213610
EQR,GS,Undirected,0.219706
EQR,GT,Undirected,0.222447
EQR,GWW,Undirected,0.184359
EQR,HAL,Undirected,0.151991
EQR,HAS,Undirected,0.251480
EQR,HBAN,Undirected,0.162786
EQR,HBI,Undirected,0.189329
EQR,HCA,Undirected,0.184400
EQR,HCN,Undirected,0.604473
EQR,HCP,Undirected,0.560756
EQR,HD,Undirected,0.318082
EQR,HES,Undirected,0.155997
EQR,HIG,Undirected,0.278090
EQR,HLT,Undirected,-0.010637
EQR,HOG,Undirected,0.236680
EQR,HOLX,Undirected,0.240270
EQR,HON,Undirected,0.322513
EQR,HP,Undirected,0.122445
EQR,HPE,Undirected,-0.019407
EQR,HPQ,Undirected,0.197715
EQR,HRB,Undirected,0.212954
EQR,HRL,Undirected,0.320380
EQR,HRS,Undirected,0.261382
EQR,HSIC,Undirected,0.359705
EQR,HST,Undirected,0.463642
EQR,HSY,Undirected,0.321587
EQR,HUM,Undirected,0.203928
EQR,IBM,Undirected,0.285861
EQR,ICE,Undirected,-0.042950
EQR,IDXX,Undirected,0.295537
EQR,IFF,Undirected,0.317991
EQR,ILMN,Undirected,0.197858
EQR,INCY,Undirected,0.190393
EQR,INFO,Undirected,-0.008126
EQR,INTC,Undirected,0.274603
EQR,INTU,Undirected,0.292313
EQR,IP,Undirected,0.297284
EQR,IPG,Undirected,0.311404
EQR,IR,Undirected,0.270645
EQR,IRM,Undirected,0.052804
EQR,ISRG,Undirected,0.198976
EQR,IT,Undirected,0.284685
EQR,ITW,Undirected,0.310014
EQR,IVZ,Undirected,0.296517
EQR,JBHT,Undirected,0.245063
EQR,JCI,Undirected,-0.009210
EQR,JEC,Undirected,0.200933
EQR,JNJ,Undirected,0.323743
EQR,JNPR,Undirected,0.206104
EQR,JPM,Undirected,0.240242
EQR,JWN,Undirected,0.226560
EQR,K,Undirected,0.330388
EQR,KEY,Undirected,0.169995
EQR,KHC,Undirected,0.046214
EQR,KIM,Undirected,0.608690
EQR,KLAC,Undirected,0.229440
EQR,KMB,Undirected,0.365695
EQR,KMI,Undirected,0.179254
EQR,KMX,Undirected,0.261133
EQR,KO,Undirected,0.327604
EQR,KORS,Undirected,0.126339
EQR,KR,Undirected,0.229988
EQR,KSS,Undirected,0.158513
EQR,KSU,Undirected,0.267124
EQR,L,Undirected,0.288707
EQR,LB,Undirected,0.219974
EQR,LEG,Undirected,0.336685
EQR,LEN,Undirected,0.338155
EQR,LH,Undirected,0.282419
EQR,LKQ,Undirected,0.251650
EQR,LLL,Undirected,0.295550
EQR,LLY,Undirected,0.275217
EQR,LNC,Undirected,0.181100
EQR,LNT,Undirected,0.452669
EQR,LOW,Undirected,0.308380
EQR,LRCX,Undirected,0.230251
EQR,LUK,Undirected,0.219674
EQR,LUV,Undirected,0.216601
EQR,LVLT,Undirected,0.271406
EQR,LYB,Undirected,0.184291
EQR,M,Undirected,0.199418
EQR,MA,Undirected,0.315238
EQR,MAA,Undirected,0.721754
EQR,MAC,Undirected,0.553225
EQR,MAR,Undirected,0.317201
EQR,MAS,Undirected,0.259318
EQR,MAT,Undirected,0.182676
EQR,MCD,Undirected,0.289856
EQR,MCHP,Undirected,0.242795
EQR,MCK,Undirected,0.250355
EQR,MCO,Undirected,0.339849
EQR,MDLZ,Undirected,0.331136
EQR,MDT,Undirected,0.001693
EQR,MET,Undirected,0.158043
EQR,MHK,Undirected,0.325553
EQR,MKC,Undirected,0.359376
EQR,MLM,Undirected,0.227342
EQR,MMC,Undirected,0.368313
EQR,MMM,Undirected,0.342467
EQR,MNK,Undirected,-0.049509
EQR,MNST,Undirected,-0.002078
EQR,MO,Undirected,0.362015
EQR,MON,Undirected,0.262214
EQR,MOS,Undirected,0.141650
EQR,MPC,Undirected,0.207201
EQR,MRK,Undirected,0.282158
EQR,MRO,Undirected,0.114927
EQR,MS,Undirected,0.203064
EQR,MSFT,Undirected,0.306054
EQR,MSI,Undirected,0.257959
EQR,MTB,Undirected,0.200664
EQR,MTD,Undirected,0.275487
EQR,MU,Undirected,0.175362
EQR,MUR,Undirected,0.128035
EQR,MYL,Undirected,0.023179
EQR,NAVI,Undirected,0.037385
EQR,NDAQ,Undirected,0.293310
EQR,NEE,Undirected,0.418809
EQR,NEM,Undirected,0.127561
EQR,NFLX,Undirected,0.145662
EQR,NFX,Undirected,0.115233
EQR,NI,Undirected,0.407594
EQR,NKE,Undirected,0.266593
EQR,NLSN,Undirected,-0.016029
EQR,NOC,Undirected,0.311638
EQR,NOV,Undirected,0.110719
EQR,NRG,Undirected,0.199413
EQR,NSC,Undirected,0.244020
EQR,NTAP,Undirected,0.167774
EQR,NTRS,Undirected,0.164999
EQR,NUE,Undirected,0.246366
EQR,NVDA,Undirected,0.241024
EQR,NWS,Undirected,0.015226
EQR,NWSA,Undirected,0.021291
EQR,O,Undirected,0.583363
EQR,OKE,Undirected,0.202761
EQR,OMC,Undirected,0.325730
EQR,ORCL,Undirected,0.299199
EQR,ORLY,Undirected,0.304735
EQR,OXY,Undirected,0.184426
EQR,PAYX,Undirected,0.348454
EQR,PBCT,Undirected,0.209963
EQR,PCAR,Undirected,0.235716
EQR,PCG,Undirected,0.397476
EQR,PCLN,Undirected,0.231889
EQR,PDCO,Undirected,0.313845
EQR,PEG,Undirected,0.384861
EQR,PEP,Undirected,0.387868
EQR,PFE,Undirected,0.306116
EQR,PFG,Undirected,0.284058
EQR,PG,Undirected,0.359250
EQR,PGR,Undirected,0.341073
EQR,PH,Undirected,0.240102
EQR,PHM,Undirected,0.299241
EQR,PKI,Undirected,0.310375
EQR,PLD,Undirected,0.635115
EQR,PM,Undirected,0.367624
EQR,PNC,Undirected,0.201696
EQR,PNR,Undirected,-0.010225
EQR,PNW,Undirected,0.452010
EQR,PPG,Undirected,0.317201
EQR,PPL,Undirected,0.405425
EQR,PRGO,Undirected,-0.032672
EQR,PRU,Undirected,0.191565
EQR,PSA,Undirected,0.620357
EQR,PSX,Undirected,0.204028
EQR,PVH,Undirected,0.152904
EQR,PWR,Undirected,0.193537
EQR,PX,Undirected,0.248806
EQR,PXD,Undirected,0.129083
EQR,PYPL,Undirected,0.081569
EQR,QCOM,Undirected,0.206584
EQR,QRVO,Undirected,0.025816
EQR,RAI,Undirected,0.321792
EQR,RCL,Undirected,0.258186
EQR,RE,Undirected,0.259371
EQR,REG,Undirected,0.649483
EQR,REGN,Undirected,0.112040
EQR,RF,Undirected,0.148407
EQR,RHI,Undirected,0.278217
EQR,RHT,Undirected,0.240011
EQR,RIG,Undirected,0.093387
EQR,RJF,Undirected,0.213350
EQR,RL,Undirected,0.209602
EQR,ROK,Undirected,0.258115
EQR,ROP,Undirected,0.335530
EQR,ROST,Undirected,0.305838
EQR,RRC,Undirected,0.075786
EQR,RSG,Undirected,0.347718
EQR,RTN,Undirected,0.306027
EQR,SBUX,Undirected,0.279273
EQR,SCG,Undirected,0.454491
EQR,SCHW,Undirected,0.170450
EQR,SEE,Undirected,0.284850
EQR,SHW,Undirected,0.293235
EQR,SIG,Undirected,0.193531
EQR,SJM,Undirected,0.325693
EQR,SLB,Undirected,0.098480
EQR,SLG,Undirected,0.625062
EQR,SNA,Undirected,0.274469
EQR,SNI,Undirected,0.200724
EQR,SNPS,Undirected,0.167196
EQR,SO,Undirected,0.434315
EQR,SPG,Undirected,0.632649
EQR,SPGI,Undirected,0.295184
EQR,SPLS,Undirected,0.204585
EQR,SRCL,Undirected,0.350363
EQR,SRE,Undirected,0.403965
EQR,STI,Undirected,0.190988
EQR,STT,Undirected,0.213028
EQR,STX,Undirected,0.218977
EQR,STZ,Undirected,0.269301
EQR,SWK,Undirected,0.268128
EQR,SWKS,Undirected,0.166861
EQR,SYF,Undirected,-0.047494
EQR,SYK,Undirected,0.366487
EQR,SYMC,Undirected,0.202647
EQR,SYY,Undirected,0.353080
EQR,T,Undirected,0.310206
EQR,TAP,Undirected,0.295640
EQR,TDG,Undirected,0.235771
EQR,TEL,Undirected,0.298822
EQR,TGT,Undirected,0.150642
EQR,TIF,Undirected,0.221218
EQR,TJX,Undirected,0.309973
EQR,TMK,Undirected,0.297793
EQR,TMO,Undirected,0.308200
EQR,TRIP,Undirected,0.186063
EQR,TROW,Undirected,0.307250
EQR,TRV,Undirected,0.364472
EQR,TSCO,Undirected,0.238250
EQR,TSN,Undirected,0.238057
EQR,TSO,Undirected,0.195272
EQR,TSS,Undirected,0.308953
EQR,TWX,Undirected,0.295052
EQR,TXN,Undirected,0.268989
EQR,TXT,Undirected,0.242764
EQR,UA,Undirected,0.028863
EQR,UAA,Undirected,0.199784
EQR,UAL,Undirected,0.165593
EQR,UDR,Undirected,0.821743
EQR,UHS,Undirected,0.209111
EQR,ULTA,Undirected,0.235246
EQR,UNH,Undirected,0.294841
EQR,UNM,Undirected,0.185306
EQR,UNP,Undirected,0.249842
EQR,UPS,Undirected,0.335470
EQR,URI,Undirected,0.161554
EQR,USB,Undirected,0.242269
EQR,UTX,Undirected,0.305005
EQR,V,Undirected,0.318736
EQR,VAR,Undirected,0.329698
EQR,VFC,Undirected,0.250702
EQR,VIAB,Undirected,0.189222
EQR,VLO,Undirected,0.208911
EQR,VMC,Undirected,0.249335
EQR,VNO,Undirected,0.657854
EQR,VRSK,Undirected,0.306060
EQR,VRSN,Undirected,0.259799
EQR,VRTX,Undirected,0.110984
EQR,VTR,Undirected,0.575685
EQR,VZ,Undirected,0.321159
EQR,WAT,Undirected,0.325276
EQR,WBA,Undirected,-0.075759
EQR,WDC,Undirected,0.223220
EQR,WEC,Undirected,0.438857
EQR,WFC,Undirected,0.264581
EQR,WFM,Undirected,0.169322
EQR,WHR,Undirected,0.259181
EQR,WLTW,Undirected,0.268978
EQR,WM,Undirected,0.353166
EQR,WMB,Undirected,0.158659
EQR,WMT,Undirected,0.294411
EQR,WRK,Undirected,-0.028447
EQR,WU,Undirected,0.162969
EQR,WY,Undirected,0.393701
EQR,WYN,Undirected,0.301009
EQR,WYNN,Undirected,0.153034
EQR,XEC,Undirected,0.132247
EQR,XEL,Undirected,0.430026
EQR,XL,Undirected,0.015299
EQR,XLNX,Undirected,0.222979
EQR,XOM,Undirected,0.246947
EQR,XRAY,Undirected,0.285282
EQR,XRX,Undirected,0.274699
EQR,XYL,Undirected,0.250781
EQR,YUM,Undirected,0.292701
EQR,ZBH,Undirected,0.324042
EQR,ZION,Undirected,0.121223
EQR,ZTS,Undirected,0.046277
EQT,ES,Undirected,0.128398
EQT,ESRX,Undirected,0.231047
EQT,ESS,Undirected,0.146194
EQT,ETFC,Undirected,0.262427
EQT,ETN,Undirected,0.378332
EQT,ETR,Undirected,0.146443
EQT,EVHC,Undirected,-0.010711
EQT,EW,Undirected,0.104915
EQT,EXC,Undirected,0.271536
EQT,EXPD,Undirected,0.278501
EQT,EXPE,Undirected,0.183542
EQT,EXR,Undirected,0.124938
EQT,F,Undirected,0.317977
EQT,FAST,Undirected,0.302051
EQT,FB,Undirected,0.152729
EQT,FBHS,Undirected,0.291124
EQT,FCX,Undirected,0.357318
EQT,FDX,Undirected,0.307615
EQT,FE,Undirected,0.178664
EQT,FFIV,Undirected,0.237542
EQT,FIS,Undirected,0.230872
EQT,FISV,Undirected,0.260830
EQT,FITB,Undirected,0.258944
EQT,FL,Undirected,0.179730
EQT,FLIR,Undirected,0.283431
EQT,FLR,Undirected,0.433380
EQT,FLS,Undirected,0.425717
EQT,FMC,Undirected,0.383135
EQT,FOX,Undirected,0.269869
EQT,FOXA,Undirected,0.264626
EQT,FRT,Undirected,0.188511
EQT,FTI,Undirected,0.082761
EQT,FTV,Undirected,0.058173
EQT,GD,Undirected,0.269798
EQT,GE,Undirected,0.305254
EQT,GGP,Undirected,0.182049
EQT,GILD,Undirected,0.226188
EQT,GIS,Undirected,0.195478
EQT,GLW,Undirected,0.301545
EQT,GM,Undirected,0.264981
EQT,GOOG,Undirected,0.190237
EQT,GOOGL,Undirected,0.180530
EQT,GPC,Undirected,0.310612
EQT,GPN,Undirected,0.255438
EQT,GPS,Undirected,0.237145
EQT,GRMN,Undirected,0.301789
EQT,GS,Undirected,0.335324
EQT,GT,Undirected,0.293788
EQT,GWW,Undirected,0.337384
EQT,HAL,Undirected,0.466904
EQT,HAS,Undirected,0.230086
EQT,HBAN,Undirected,0.275935
EQT,HBI,Undirected,0.257257
EQT,HCA,Undirected,0.219368
EQT,HCN,Undirected,0.139096
EQT,HCP,Undirected,0.152270
EQT,HD,Undirected,0.190271
EQT,HES,Undirected,0.502902
EQT,HIG,Undirected,0.317951
EQT,HLT,Undirected,-0.015208
EQT,HOG,Undirected,0.291846
EQT,HOLX,Undirected,0.139931
EQT,HON,Undirected,0.325699
EQT,HP,Undirected,0.488762
EQT,HPE,Undirected,0.006779
EQT,HPQ,Undirected,0.242340
EQT,HRB,Undirected,0.237926
EQT,HRL,Undirected,0.125044
EQT,HRS,Undirected,0.292433
EQT,HSIC,Undirected,0.270449
EQT,HST,Undirected,0.327788
EQT,HSY,Undirected,0.199880
EQT,HUM,Undirected,0.198650
EQT,IBM,Undirected,0.256135
EQT,ICE,Undirected,-0.000466
EQT,IDXX,Undirected,0.170661
EQT,IFF,Undirected,0.284207
EQT,ILMN,Undirected,0.209929
EQT,INCY,Undirected,0.150170
EQT,INFO,Undirected,-0.055917
EQT,INTC,Undirected,0.230328
EQT,INTU,Undirected,0.200145
EQT,IP,Undirected,0.302800
EQT,IPG,Undirected,0.261518
EQT,IR,Undirected,0.338913
EQT,IRM,Undirected,0.074265
EQT,ISRG,Undirected,0.162947
EQT,IT,Undirected,0.244577
EQT,ITW,Undirected,0.354480
EQT,IVZ,Undirected,0.371407
EQT,JBHT,Undirected,0.301014
EQT,JCI,Undirected,-0.041003
EQT,JEC,Undirected,0.374283
EQT,JNJ,Undirected,0.191849
EQT,JNPR,Undirected,0.222782
EQT,JPM,Undirected,0.342977
EQT,JWN,Undirected,0.226899
EQT,K,Undirected,0.212731
EQT,KEY,Undirected,0.301307
EQT,KHC,Undirected,0.036723
EQT,KIM,Undirected,0.219617
EQT,KLAC,Undirected,0.283985
EQT,KMB,Undirected,0.184172
EQT,KMI,Undirected,0.441313
EQT,KMX,Undirected,0.310384
EQT,KO,Undirected,0.188129
EQT,KORS,Undirected,0.240589
EQT,KR,Undirected,0.160502
EQT,KSS,Undirected,0.203799
EQT,KSU,Undirected,0.306912
EQT,L,Undirected,0.389798
EQT,LB,Undirected,0.193135
EQT,LEG,Undirected,0.303963
EQT,LEN,Undirected,0.259042
EQT,LH,Undirected,0.219915
EQT,LKQ,Undirected,0.301436
EQT,LLL,Undirected,0.244368
EQT,LLY,Undirected,0.157795
EQT,LNC,Undirected,0.348305
EQT,LNT,Undirected,0.160467
EQT,LOW,Undirected,0.217914
EQT,LRCX,Undirected,0.295949
EQT,LUK,Undirected,0.357941
EQT,LUV,Undirected,0.180674
EQT,LVLT,Undirected,0.279649
EQT,LYB,Undirected,0.389126
EQT,M,Undirected,0.243004
EQT,MA,Undirected,0.284509
EQT,MAA,Undirected,0.153885
EQT,MAC,Undirected,0.211880
EQT,MAR,Undirected,0.279552
EQT,MAS,Undirected,0.232527
EQT,MAT,Undirected,0.226398
EQT,MCD,Undirected,0.191343
EQT,MCHP,Undirected,0.290678
EQT,MCK,Undirected,0.220319
EQT,MCO,Undirected,0.281068
EQT,MDLZ,Undirected,0.226714
EQT,MDT,Undirected,0.055296
EQT,MET,Undirected,0.334406
EQT,MHK,Undirected,0.267192
EQT,MKC,Undirected,0.208591
EQT,MLM,Undirected,0.330129
EQT,MMC,Undirected,0.317550
EQT,MMM,Undirected,0.283972
EQT,MNK,Undirected,-0.094749
EQT,MNST,Undirected,-0.024208
EQT,MO,Undirected,0.125410
EQT,MON,Undirected,0.262038
EQT,MOS,Undirected,0.265743
EQT,MPC,Undirected,0.292931
EQT,MRK,Undirected,0.189431
EQT,MRO,Undirected,0.505680
EQT,MS,Undirected,0.321940
EQT,MSFT,Undirected,0.215001
EQT,MSI,Undirected,0.202538
EQT,MTB,Undirected,0.275056
EQT,MTD,Undirected,0.258062
EQT,MU,Undirected,0.252759
EQT,MUR,Undirected,0.490937
EQT,MYL,Undirected,0.012514
EQT,NAVI,Undirected,0.038413
EQT,NDAQ,Undirected,0.193362
EQT,NEE,Undirected,0.155955
EQT,NEM,Undirected,0.145706
EQT,NFLX,Undirected,0.153687
EQT,NFX,Undirected,0.487487
EQT,NI,Undirected,0.206288
EQT,NKE,Undirected,0.193716
EQT,NLSN,Undirected,0.077855
EQT,NOC,Undirected,0.228433
EQT,NOV,Undirected,0.436584
EQT,NRG,Undirected,0.404606
EQT,NSC,Undirected,0.341458
EQT,NTAP,Undirected,0.279330
EQT,NTRS,Undirected,0.222906
EQT,NUE,Undirected,0.382041
EQT,NVDA,Undirected,0.201772
EQT,NWS,Undirected,0.027195
EQT,NWSA,Undirected,0.031177
EQT,O,Undirected,0.104972
EQT,OKE,Undirected,0.492839
EQT,OMC,Undirected,0.255206
EQT,ORCL,Undirected,0.238398
EQT,ORLY,Undirected,0.222087
EQT,OXY,Undirected,0.475005
EQT,PAYX,Undirected,0.238548
EQT,PBCT,Undirected,0.265576
EQT,PCAR,Undirected,0.378044
EQT,PCG,Undirected,0.101446
EQT,PCLN,Undirected,0.243341
EQT,PDCO,Undirected,0.234626
EQT,PEG,Undirected,0.183026
EQT,PEP,Undirected,0.161364
EQT,PFE,Undirected,0.191001
EQT,PFG,Undirected,0.343632
EQT,PG,Undirected,0.185680
EQT,PGR,Undirected,0.253770
EQT,PH,Undirected,0.404654
EQT,PHM,Undirected,0.288640
EQT,PKI,Undirected,0.287330
EQT,PLD,Undirected,0.226551
EQT,PM,Undirected,0.206775
EQT,PNC,Undirected,0.301123
EQT,PNR,Undirected,0.057886
EQT,PNW,Undirected,0.150514
EQT,PPG,Undirected,0.360194
EQT,PPL,Undirected,0.147975
EQT,PRGO,Undirected,-0.008513
EQT,PRU,Undirected,0.324439
EQT,PSA,Undirected,0.163292
EQT,PSX,Undirected,0.384910
EQT,PVH,Undirected,0.280594
EQT,PWR,Undirected,0.360092
EQT,PX,Undirected,0.354742
EQT,PXD,Undirected,0.496178
EQT,PYPL,Undirected,0.058293
EQT,QCOM,Undirected,0.204641
EQT,QRVO,Undirected,-0.056275
EQT,RAI,Undirected,0.116793
EQT,RCL,Undirected,0.239164
EQT,RE,Undirected,0.202787
EQT,REG,Undirected,0.196411
EQT,REGN,Undirected,0.015398
EQT,RF,Undirected,0.324086
EQT,RHI,Undirected,0.285616
EQT,RHT,Undirected,0.235553
EQT,RIG,Undirected,0.391948
EQT,RJF,Undirected,0.299084
EQT,RL,Undirected,0.278594
EQT,ROK,Undirected,0.380360
EQT,ROP,Undirected,0.363375
EQT,ROST,Undirected,0.167344
EQT,RRC,Undirected,0.705348
EQT,RSG,Undirected,0.218768
EQT,RTN,Undirected,0.170857
EQT,SBUX,Undirected,0.223363
EQT,SCG,Undirected,0.149812
EQT,SCHW,Undirected,0.302902
EQT,SEE,Undirected,0.277252
EQT,SHW,Undirected,0.277974
EQT,SIG,Undirected,0.294886
EQT,SJM,Undirected,0.223046
EQT,SLB,Undirected,0.274549
EQT,SLG,Undirected,0.232166
EQT,SNA,Undirected,0.316346
EQT,SNI,Undirected,0.252192
EQT,SNPS,Undirected,0.169888
EQT,SO,Undirected,0.095763
EQT,SPG,Undirected,0.180870
EQT,SPGI,Undirected,0.240656
EQT,SPLS,Undirected,0.275186
EQT,SRCL,Undirected,0.238108
EQT,SRE,Undirected,0.229160
EQT,STI,Undirected,0.302299
EQT,STT,Undirected,0.320636
EQT,STX,Undirected,0.265641
EQT,STZ,Undirected,0.165152
EQT,SWK,Undirected,0.272174
EQT,SWKS,Undirected,0.236518
EQT,SYF,Undirected,-0.006272
EQT,SYK,Undirected,0.240273
EQT,SYMC,Undirected,0.243346
EQT,SYY,Undirected,0.197817
EQT,T,Undirected,0.233404
EQT,TAP,Undirected,0.183074
EQT,TDG,Undirected,0.250368
EQT,TEL,Undirected,0.326379
EQT,TGT,Undirected,0.084219
EQT,TIF,Undirected,0.295095
EQT,TJX,Undirected,0.212711
EQT,TMK,Undirected,0.327131
EQT,TMO,Undirected,0.270312
EQT,TRIP,Undirected,0.247736
EQT,TROW,Undirected,0.347864
EQT,TRV,Undirected,0.247724
EQT,TSCO,Undirected,0.255221
EQT,TSN,Undirected,0.198948
EQT,TSO,Undirected,0.265484
EQT,TSS,Undirected,0.250844
EQT,TWX,Undirected,0.275095
EQT,TXN,Undirected,0.285550
EQT,TXT,Undirected,0.349694
EQT,UA,Undirected,0.130634
EQT,UAA,Undirected,0.249450
EQT,UAL,Undirected,0.121306
EQT,UDR,Undirected,0.131959
EQT,UHS,Undirected,0.255266
EQT,ULTA,Undirected,0.156307
EQT,UNH,Undirected,0.215424
EQT,UNM,Undirected,0.314593
EQT,UNP,Undirected,0.333241
EQT,UPS,Undirected,0.328993
EQT,URI,Undirected,0.403189
EQT,USB,Undirected,0.297748
EQT,UTX,Undirected,0.295268
EQT,V,Undirected,0.256302
EQT,VAR,Undirected,0.232386
EQT,VFC,Undirected,0.279948
EQT,VIAB,Undirected,0.309441
EQT,VLO,Undirected,0.259392
EQT,VMC,Undirected,0.327730
EQT,VNO,Undirected,0.240695
EQT,VRSK,Undirected,0.232927
EQT,VRSN,Undirected,0.245301
EQT,VRTX,Undirected,0.042600
EQT,VTR,Undirected,0.134914
EQT,VZ,Undirected,0.233040
EQT,WAT,Undirected,0.237054
EQT,WBA,Undirected,0.002180
EQT,WDC,Undirected,0.253111
EQT,WEC,Undirected,0.118582
EQT,WFC,Undirected,0.303089
EQT,WFM,Undirected,0.198267
EQT,WHR,Undirected,0.210878
EQT,WLTW,Undirected,0.242235
EQT,WM,Undirected,0.213541
EQT,WMB,Undirected,0.366873
EQT,WMT,Undirected,0.120744
EQT,WRK,Undirected,0.024746
EQT,WU,Undirected,0.179557
EQT,WY,Undirected,0.240038
EQT,WYN,Undirected,0.304733
EQT,WYNN,Undirected,0.288998
EQT,XEC,Undirected,0.530049
EQT,XEL,Undirected,0.113990
EQT,XL,Undirected,-0.015788
EQT,XLNX,Undirected,0.269996
EQT,XOM,Undirected,0.437930
EQT,XRAY,Undirected,0.234752
EQT,XRX,Undirected,0.309678
EQT,XYL,Undirected,0.355937
EQT,YUM,Undirected,0.249036
EQT,ZBH,Undirected,0.268219
EQT,ZION,Undirected,0.337637
EQT,ZTS,Undirected,0.020924
ES,ESRX,Undirected,0.134721
ES,ESS,Undirected,0.436790
ES,ETFC,Undirected,0.038549
ES,ETN,Undirected,0.221325
ES,ETR,Undirected,0.720598
ES,EVHC,Undirected,0.015834
ES,EW,Undirected,0.153928
ES,EXC,Undirected,0.607260
ES,EXPD,Undirected,0.222451
ES,EXPE,Undirected,0.172266
ES,EXR,Undirected,0.430205
ES,F,Undirected,0.141151
ES,FAST,Undirected,0.216186
ES,FB,Undirected,0.139963
ES,FBHS,Undirected,0.189463
ES,FCX,Undirected,0.066781
ES,FDX,Undirected,0.240588
ES,FE,Undirected,0.640164
ES,FFIV,Undirected,0.141864
ES,FIS,Undirected,0.256637
ES,FISV,Undirected,0.351392
ES,FITB,Undirected,0.059625
ES,FL,Undirected,0.181420
ES,FLIR,Undirected,0.162261
ES,FLR,Undirected,0.193457
ES,FLS,Undirected,0.128054
ES,FMC,Undirected,0.149968
ES,FOX,Undirected,0.208576
ES,FOXA,Undirected,0.173285
ES,FRT,Undirected,0.524483
ES,FTI,Undirected,0.063428
ES,FTV,Undirected,0.091823
ES,GD,Undirected,0.283195
ES,GE,Undirected,0.253534
ES,GGP,Undirected,0.438875
ES,GILD,Undirected,0.167799
ES,GIS,Undirected,0.468757
ES,GLW,Undirected,0.231499
ES,GM,Undirected,0.170319
ES,GOOG,Undirected,0.237369
ES,GOOGL,Undirected,0.249587
ES,GPC,Undirected,0.302834
ES,GPN,Undirected,0.161921
ES,GPS,Undirected,0.142879
ES,GRMN,Undirected,0.180075
ES,GS,Undirected,0.135793
ES,GT,Undirected,0.174527
ES,GWW,Undirected,0.227467
ES,HAL,Undirected,0.125660
ES,HAS,Undirected,0.175718
ES,HBAN,Undirected,0.073313
ES,HBI,Undirected,0.133700
ES,HCA,Undirected,0.152120
ES,HCN,Undirected,0.517532
ES,HCP,Undirected,0.480089
ES,HD,Undirected,0.271771
ES,HES,Undirected,0.136135
ES,HIG,Undirected,0.227768
ES,HLT,Undirected,0.022669
ES,HOG,Undirected,0.180818
ES,HOLX,Undirected,0.160968
ES,HON,Undirected,0.319551
ES,HP,Undirected,0.085656
ES,HPE,Undirected,-0.067855
ES,HPQ,Undirected,0.112939
ES,HRB,Undirected,0.181509
ES,HRL,Undirected,0.414087
ES,HRS,Undirected,0.202601
ES,HSIC,Undirected,0.301181
ES,HST,Undirected,0.291248
ES,HSY,Undirected,0.427761
ES,HUM,Undirected,0.117299
ES,IBM,Undirected,0.263556
ES,ICE,Undirected,-0.020435
ES,IDXX,Undirected,0.232114
ES,IFF,Undirected,0.344828
ES,ILMN,Undirected,0.117131
ES,INCY,Undirected,0.065176
ES,INFO,Undirected,-0.033503
ES,INTC,Undirected,0.219835
ES,INTU,Undirected,0.266240
ES,IP,Undirected,0.235633
ES,IPG,Undirected,0.260334
ES,IR,Undirected,0.241474
ES,IRM,Undirected,0.012951
ES,ISRG,Undirected,0.148211
ES,IT,Undirected,0.242419
ES,ITW,Undirected,0.276099
ES,IVZ,Undirected,0.206989
ES,JBHT,Undirected,0.145353
ES,JCI,Undirected,0.008774
ES,JEC,Undirected,0.187970
ES,JNJ,Undirected,0.361403
ES,JNPR,Undirected,0.123457
ES,JPM,Undirected,0.138487
ES,JWN,Undirected,0.130427
ES,K,Undirected,0.435589
ES,KEY,Undirected,0.057219
ES,KHC,Undirected,-0.008326
ES,KIM,Undirected,0.510537
ES,KLAC,Undirected,0.212203
ES,KMB,Undirected,0.443933
ES,KMI,Undirected,0.201306
ES,KMX,Undirected,0.139348
ES,KO,Undirected,0.448927
ES,KORS,Undirected,0.096325
ES,KR,Undirected,0.216351
ES,KSS,Undirected,0.073407
ES,KSU,Undirected,0.215798
ES,L,Undirected,0.265856
ES,LB,Undirected,0.189171
ES,LEG,Undirected,0.285140
ES,LEN,Undirected,0.233434
ES,LH,Undirected,0.214749
ES,LKQ,Undirected,0.171958
ES,LLL,Undirected,0.289145
ES,LLY,Undirected,0.279052
